Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
$0,15.49%,$0.00,$0.00,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,0,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,0,0,0,0,0,0,0,0,0,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0
$100,3.15%,$82.83,$46.72,$0.01,0,$0.00,0,$0.48,0.006,$0.30,0.005,$0.07,0.002,$0.00,0,$0.00,0,$0.04,0.001,$0.57,0.017,$0.23,0.02,$0.08,0.003,$0.07,0.002,$0.01,0,$0.01,0,$0.00,0,$1.83,0.077,0,0,$3.19,0.335,$1.38,0.037,$0.22,0.005,$0.00,0,$0.00,0,$0.07,0.001,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.04,0.001,$0.02,0.002,$0.20,0.018,$0.01,0.009,$1.82,0.068,0,0,0,0,0,0,0,0,0,0,$0.01,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0
$200,3.51%,$162.52,$152.44,$0.05,0,$0.01,0,$7.29,0.06,$3.16,0.029,$0.52,0.007,$0.01,0,$0.00,0,$0.24,0.008,$2.37,0.055,$1.10,0.079,$0.43,0.008,$0.31,0.007,$0.05,0.001,$0.07,0,$0.00,0,$6.98,0.156,0,0,$6.95,0.583,$2.79,0.078,$0.35,0.008,$0.00,0,$0.01,0,$0.52,0.007,$0.00,0,$0.01,0,$0.00,0,$0.00,0,$0.00,0,$0.24,0.007,$0.13,0.006,$0.96,0.073,$0.05,0.013,$6.93,0.143,0,0,0,0,0,0,0,0,0,0,$0.40,0,$0.01,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0
$300,3.79%,$238.46,$249.73,$0.20,0.001,$0.02,0,$18.42,0.133,$7.52,0.06,$1.26,0.015,$0.02,0,$0.00,0,$0.52,0.016,$4.68,0.113,$2.67,0.177,$1.26,0.02,$0.84,0.015,$0.13,0.003,$0.28,0,$0.00,0,$13.28,0.235,0,0,$11.06,0.833,$4.10,0.112,$0.42,0.009,$0.01,0,$0.02,0.001,$1.24,0.015,$0.00,0,$0.02,0,$0.00,0,$0.00,0,$0.00,0,$0.52,0.016,$0.34,0.014,$2.32,0.163,$0.12,0.021,$13.16,0.214,0,0,0,0,0,0,0,0,0,0,$2.27,0.02,$0.17,0,$0.01,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0
$400,3.45%,$310.77,$349.44,$0.47,0.002,$0.03,0,$30.46,0.207,$11.85,0.09,$2.12,0.025,$0.06,0,$0.00,0,$0.84,0.025,$7.17,0.18,$4.74,0.297,$2.46,0.035,$1.60,0.025,$0.25,0.004,$0.60,0.01,$0.00,0,$18.66,0.306,0,0,$15.57,1.077,$5.49,0.142,$0.48,0.01,$0.01,0,$0.03,0.001,$2.09,0.024,$0.00,0,$0.06,0,$0.00,0,$0.00,0,$0.01,0,$0.82,0.025,$0.69,0.028,$4.05,0.269,$0.21,0.031,$18.45,0.275,0,0,0,0,0,0,0,0,0,0,$5.48,0.05,$0.69,0.01,$0.07,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0
$500,3.25%,$379.75,$449.89,$0.87,0.003,$0.04,0,$42.46,0.278,$16.22,0.119,$3.09,0.035,$0.11,0.001,$0.01,0,$1.18,0.035,$9.90,0.251,$7.11,0.425,$4.24,0.053,$2.68,0.038,$0.41,0.006,$1.16,0.01,$0.00,0,$23.95,0.377,0,0,$20.21,1.325,$6.93,0.172,$0.57,0.011,$0.01,0,$0.05,0.001,$3.04,0.034,$0.00,0,$0.11,0.001,$0.00,0,$0.01,0,$0.03,0.001,$1.15,0.034,$1.17,0.044,$5.94,0.381,$0.34,0.044,$23.61,0.333,0,0,0,0,0,0,0,0,0,0,$9.62,0.08,$1.69,0.02,$0.23,0,$0.02,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0
$600,2.99%,$445.59,$549.29,$1.28,0.003,$0.06,0,$53.77,0.342,$20.56,0.147,$4.14,0.046,$0.20,0.001,$0.01,0,$1.63,0.047,$12.52,0.318,$9.55,0.55,$6.60,0.076,$4.07,0.053,$0.61,0.009,$1.92,0.01,$0.00,0,$28.88,0.444,0,0,$25.05,1.573,$8.49,0.201,$0.67,0.012,$0.02,0.001,$0.09,0.002,$4.06,0.044,$0.01,0,$0.19,0.001,$0.00,0,$0.01,0,$0.05,0.001,$1.58,0.046,$1.73,0.062,$7.81,0.488,$0.48,0.058,$28.40,0.386,0,0,0,0,0,0,0,0,0,0,$14.09,0.11,$2.98,0.03,$0.52,0.01,$0.08,0,$0.02,0,$0.01,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0
$700,2.78%,$508.54,$649.28,$1.98,0.005,$0.07,0,$64.20,0.402,$24.95,0.175,$5.14,0.056,$0.32,0.002,$0.01,0,$2.11,0.06,$15.30,0.384,$12.10,0.674,$9.35,0.101,$5.61,0.07,$0.83,0.011,$2.91,0.02,$0.00,0,$33.76,0.51,0,0,$29.80,1.808,$10.12,0.229,$0.79,0.013,$0.02,0.001,$0.12,0.003,$5.02,0.054,$0.02,0,$0.30,0.001,$0.00,0,$0.01,0,$0.08,0.001,$2.03,0.059,$2.38,0.08,$9.72,0.594,$0.66,0.073,$33.10,0.437,0,0,0,0,0,0,0,0,0,0,$18.72,0.14,$4.56,0.04,$0.96,0.01,$0.20,0,$0.05,0,$0.01,0,$0.00,0,$0.00,0,$0.00,0,$0.00,0
$800,2.59%,$568.80,$749.15,$2.80,0.006,$0.09,0,$74.00,0.456,$29.20,0.202,$6.24,0.068,$0.47,0.002,$0.01,0,$2.59,0.073,$18.12,0.449,$14.74,0.797,$12.40,0.127,$7.32,0.087,$1.10,0.014,$3.98,0.03,$0.00,0,$38.26,0.572,0,0,$34.68,2.039,$11.76,0.256,$0.88,0.014,$0.03,0.001,$0.14,0.003,$6.10,0.065,$0.05,0,$0.42,0.002,$0.00,0,$0.01,0,$0.11,0.002,$2.48,0.071,$3.06,0.099,$11.68,0.697,$0.83,0.087,$37.43,0.484,0,0,0,0,0,0,0,0,0,0,$23.47,0.17,$6.32,0.05,$1.50,0.01,$0.36,0,$0.09,0,$0.02,0,$0.01,0,$0.00,0,$0.00,0,$0.00,0
$900,2.36%,$626.59,$849.49,$3.78,0.008,$0.10,0,$82.99,0.506,$33.27,0.227,$7.38,0.08,$0.70,0.003,$0.02,0,$3.09,0.087,$20.68,0.509,$17.31,0.911,$15.71,0.155,$9.10,0.106,$1.39,0.016,$5.22,0.03,$0.00,0,$42.44,0.628,0,0,$39.39,2.257,$13.50,0.282,$1.01,0.015,$0.03,0.001,$0.18,0.004,$7.19,0.076,$0.09,0,$0.61,0.002,$0.00,0,$0.02,0,$0.14,0.003,$2.95,0.084,$3.72,0.117,$13.59,0.794,$1.00,0.102,$41.44,0.527,0,0,0,0,0,0,0,0,0,0,$28.08,0.2,$8.16,0.06,$2.15,0.02,$0.58,0.01,$0.17,0,$0.05,0,$0.01,0,$0.00,0,$0.00,0,$0.00,0
"$1,000",2.20%,$682.09,$949.32,$4.84,0.009,$0.12,0,$91.31,0.552,$37.27,0.252,$8.55,0.091,$0.93,0.003,$0.03,0,$3.68,0.102,$23.15,0.565,$19.87,1.02,$19.08,0.182,$10.86,0.124,$1.68,0.019,$6.53,0.04,$0.00,0,$46.41,0.685,0,0,$44.23,2.466,$15.18,0.305,$1.12,0.016,$0.04,0.001,$0.22,0.005,$8.33,0.087,$0.13,0,$0.81,0.003,$0.00,0,$0.02,0,$0.20,0.003,$3.48,0.099,$4.48,0.136,$15.39,0.884,$1.23,0.117,$45.18,0.567,0,0,0,0,0,0,0,0,0,0,$32.60,0.22,$10.11,0.08,$2.86,0.02,$0.81,0.01,$0.25,0,$0.08,0,$0.02,0,$0.01,0,$0.00,0,$0.00,0
"$1,100",2.02%,$735.48,"$1,049.12",$5.96,0.011,$0.13,0,$98.88,0.594,$41.24,0.278,$9.72,0.103,$1.25,0.004,$0.03,0,$4.22,0.116,$25.49,0.617,$22.34,1.124,$22.36,0.209,$12.59,0.141,$1.94,0.021,$7.84,0.05,$0.00,0,$50.18,0.737,0,0,$48.93,2.668,$16.89,0.327,$1.27,0.017,$0.05,0.001,$0.26,0.005,$9.46,0.098,$0.19,0.001,$1.06,0.004,$0.00,0,$0.03,0,$0.25,0.004,$3.98,0.112,$5.19,0.154,$17.14,0.97,$1.45,0.132,$48.73,0.605,0,0,0,0,0,0,0,0,0,0,$36.97,0.25,$12.21,0.09,$3.73,0.03,$1.15,0.01,$0.38,0,$0.13,0,$0.04,0,$0.02,0,$0.01,0,$0.00,0
"$1,200",1.87%,$786.93,"$1,149.25",$7.17,0.012,$0.16,0,$105.75,0.633,$45.03,0.301,$10.88,0.115,$1.65,0.005,$0.04,0,$4.78,0.131,$27.65,0.665,$24.85,1.222,$25.66,0.235,$14.32,0.159,$2.19,0.023,$9.16,0.05,$0.00,0,$53.84,0.788,0,0,$53.62,2.86,$18.60,0.347,$1.40,0.018,$0.05,0.001,$0.31,0.006,$10.57,0.109,$0.26,0.001,$1.38,0.005,$0.00,0,$0.03,0,$0.29,0.005,$4.48,0.126,$5.90,0.171,$18.95,1.051,$1.69,0.146,$52.15,0.641,0,0,0,0,0,0,0,0,0,0,$41.06,0.27,$14.21,0.1,$4.62,0.04,$1.52,0.01,$0.52,0,$0.18,0,$0.06,0,$0.02,0,$0.01,0,$0.00,0
"$1,300",1.70%,$836.59,"$1,249.20",$8.52,0.014,$0.17,0,$112.00,0.667,$48.57,0.324,$12.14,0.128,$2.04,0.007,$0.04,0.001,$5.43,0.148,$29.76,0.71,$27.21,1.315,$28.80,0.259,$15.96,0.175,$2.42,0.025,$10.43,0.06,$0.00,0,$57.20,0.834,0,0,$57.86,3.033,$20.30,0.365,$1.56,0.019,$0.05,0.001,$0.36,0.007,$11.78,0.12,$0.36,0.001,$1.67,0.006,$0.01,0,$0.04,0,$0.36,0.006,$5.07,0.142,$6.59,0.187,$20.62,1.128,$1.95,0.16,$55.25,0.674,0,0,0,0,0,0,0,0,0,0,$44.93,0.3,$16.22,0.12,$5.53,0.04,$1.91,0.02,$0.69,0.01,$0.25,0,$0.08,0,$0.03,0,$0.01,0,$0.01,0
"$1,400",1.61%,$884.61,"$1,349.61",$10.06,0.015,$0.20,0,$117.70,0.699,$52.11,0.346,$13.47,0.141,$2.46,0.008,$0.06,0.001,$6.12,0.166,$31.78,0.75,$29.46,1.399,$32.02,0.283,$17.59,0.191,$2.68,0.027,$11.76,0.07,$0.00,0,$60.57,0.88,0,0,$62.05,3.195,$22.03,0.382,$1.71,0.02,$0.06,0.002,$0.41,0.009,$13.06,0.132,$0.49,0.001,$1.97,0.007,$0.01,0,$0.05,0.001,$0.42,0.007,$5.71,0.159,$7.31,0.204,$22.15,1.195,$2.23,0.173,$58.34,0.706,0,0,0,0,0,0,0,0,0,0,$48.53,0.32,$18.14,0.13,$6.45,0.05,$2.33,0.02,$0.88,0.01,$0.34,0,$0.13,0,$0.06,0,$0.03,0,$0.01,0
"$1,500",1.48%,$931.07,"$1,449.10",$11.76,0.017,$0.24,0,$122.85,0.728,$55.57,0.367,$14.72,0.153,$2.90,0.009,$0.07,0.001,$6.79,0.183,$33.76,0.788,$31.60,1.478,$35.02,0.306,$19.12,0.206,$2.91,0.029,$13.00,0.07,$0.00,0,$63.65,0.921,0,0,$66.22,3.35,$23.70,0.398,$1.87,0.02,$0.07,0.002,$0.47,0.01,$14.24,0.143,$0.61,0.001,$2.29,0.007,$0.01,0,$0.05,0.001,$0.47,0.008,$6.33,0.176,$8.00,0.219,$23.60,1.26,$2.53,0.186,$61.12,0.735,0,0,0,0,0,0,0,0,0,0,$51.89,0.34,$20.01,0.14,$7.38,0.06,$2.76,0.02,$1.07,0.01,$0.42,0,$0.16,0,$0.07,0,$0.04,0,$0.02,0
"$1,600",1.39%,$976.10,"$1,549.33",$13.57,0.019,$0.27,0,$127.79,0.756,$58.91,0.388,$15.94,0.164,$3.43,0.01,$0.08,0.001,$7.49,0.201,$35.74,0.823,$33.59,1.551,$38.02,0.329,$20.59,0.221,$3.12,0.031,$14.31,0.08,$0.00,0,$66.60,0.961,0,0,$70.15,3.49,$25.36,0.412,$2.03,0.021,$0.08,0.002,$0.51,0.01,$15.43,0.154,$0.74,0.002,$2.68,0.008,$0.02,0,$0.06,0.001,$0.54,0.009,$6.94,0.192,$8.59,0.232,$25.00,1.319,$2.85,0.198,$63.75,0.763,0,0,0,0,0,0,0,0,0,0,$55.18,0.36,$21.87,0.15,$8.32,0.06,$3.23,0.03,$1.30,0.01,$0.53,0.01,$0.21,0,$0.10,0,$0.05,0,$0.02,0
"$1,700",1.31%,"$1,019.79","$1,649.61",$15.36,0.02,$0.30,0,$132.25,0.781,$62.14,0.409,$17.18,0.176,$3.98,0.011,$0.09,0.001,$8.17,0.217,$37.66,0.855,$35.60,1.623,$40.87,0.35,$22.06,0.235,$3.35,0.032,$15.46,0.08,$0.00,0,$69.56,1,0,0,$74.10,3.626,$27.10,0.426,$2.20,0.022,$0.08,0.002,$0.53,0.011,$16.65,0.166,$0.92,0.002,$3.06,0.009,$0.02,0,$0.07,0.001,$0.63,0.01,$7.55,0.207,$9.25,0.247,$26.35,1.376,$3.19,0.21,$66.37,0.79,0,0,0,0,0,0,0,0,0,0,$58.17,0.38,$23.63,0.16,$9.26,0.07,$3.71,0.03,$1.54,0.01,$0.65,0.01,$0.27,0,$0.13,0,$0.07,0,$0.03,0
"$1,800",1.21%,"$1,062.21","$1,748.92",$17.30,0.022,$0.33,0,$136.35,0.804,$65.18,0.428,$18.34,0.186,$4.56,0.013,$0.10,0.001,$8.96,0.237,$39.60,0.885,$37.52,1.687,$43.58,0.369,$23.36,0.248,$3.55,0.034,$16.68,0.09,$0.00,0,$72.41,1.037,0,0,$77.70,3.749,$28.77,0.439,$2.38,0.023,$0.09,0.002,$0.58,0.011,$17.75,0.175,$1.10,0.002,$3.46,0.011,$0.02,0,$0.08,0.001,$0.71,0.011,$8.25,0.226,$9.90,0.259,$27.62,1.428,$3.55,0.221,$68.86,0.816,0,0,0,0,0,0,0,0,0,0,$60.94,0.39,$25.26,0.17,$10.15,0.08,$4.18,0.03,$1.78,0.02,$0.77,0.01,$0.33,0,$0.16,0,$0.08,0,$0.04,0
"$1,900",1.14%,"$1,103.46","$1,849.22",$19.21,0.024,$0.35,0,$140.19,0.825,$68.20,0.446,$19.61,0.199,$5.20,0.014,$0.11,0.001,$9.65,0.255,$41.52,0.912,$39.30,1.75,$46.19,0.388,$24.61,0.26,$3.76,0.036,$17.82,0.09,$0.01,0,$75.25,1.072,0,0,$81.18,3.868,$30.53,0.451,$2.56,0.024,$0.09,0.002,$0.63,0.012,$18.98,0.186,$1.29,0.002,$3.90,0.012,$0.02,0,$0.09,0.001,$0.80,0.013,$8.85,0.242,$10.49,0.271,$28.82,1.479,$3.95,0.233,$71.30,0.839,0,0,0,0,0,0,0,0,0,0,$63.59,0.41,$26.87,0.18,$11.06,0.08,$4.68,0.04,$2.05,0.02,$0.91,0.01,$0.40,0,$0.20,0,$0.10,0,$0.05,0
"$2,000",1.08%,"$1,143.60","$1,949.64",$21.42,0.026,$0.39,0,$143.65,0.845,$70.97,0.464,$20.82,0.21,$5.84,0.016,$0.12,0.001,$10.38,0.273,$43.48,0.938,$41.03,1.806,$48.78,0.406,$25.87,0.272,$3.94,0.037,$18.96,0.1,$0.01,0,$77.91,1.106,0,0,$84.69,3.978,$32.24,0.463,$2.77,0.025,$0.10,0.002,$0.68,0.013,$20.14,0.197,$1.52,0.003,$4.32,0.013,$0.03,0,$0.09,0.001,$0.89,0.014,$9.49,0.259,$11.04,0.282,$29.99,1.524,$4.34,0.245,$73.56,0.862,0,0,0,0,0,0,0,0,0,0,$65.98,0.42,$28.32,0.19,$11.89,0.09,$5.13,0.04,$2.30,0.02,$1.04,0.01,$0.47,0,$0.24,0,$0.13,0,$0.06,0
"$2,100",1.02%,"$1,182.69","$2,050.03",$23.46,0.027,$0.42,0,$146.86,0.863,$73.80,0.482,$22.01,0.221,$6.52,0.017,$0.13,0.002,$11.14,0.292,$45.43,0.963,$42.69,1.86,$51.15,0.423,$27.00,0.283,$4.12,0.038,$20.03,0.1,$0.01,0,$80.62,1.139,0,0,$88.08,4.081,$34.11,0.475,$2.95,0.026,$0.11,0.002,$0.72,0.014,$21.29,0.207,$1.73,0.003,$4.79,0.014,$0.03,0,$0.11,0.001,$0.98,0.015,$10.16,0.277,$11.62,0.293,$31.08,1.567,$4.79,0.255,$75.83,0.885,0,0,0,0,0,0,0,0,0,0,$68.22,0.44,$29.71,0.2,$12.67,0.09,$5.57,0.04,$2.54,0.02,$1.18,0.01,$0.55,0.01,$0.29,0,$0.16,0,$0.08,0
"$2,200",0.96%,"$1,220.78","$2,148.96",$25.58,0.029,$0.47,0,$149.83,0.879,$76.55,0.499,$23.32,0.232,$7.21,0.019,$0.16,0.002,$11.82,0.309,$47.37,0.986,$44.30,1.911,$53.39,0.439,$28.11,0.294,$4.28,0.039,$21.00,0.11,$0.01,0,$83.22,1.17,0,0,$91.32,4.18,$35.82,0.486,$3.15,0.026,$0.11,0.002,$0.76,0.014,$22.56,0.218,$1.96,0.003,$5.25,0.015,$0.03,0,$0.13,0.001,$1.08,0.017,$10.74,0.292,$12.16,0.304,$32.14,1.607,$5.28,0.265,$77.93,0.905,0,0,0,0,0,0,0,0,0,0,$70.33,0.45,$31.02,0.21,$13.43,0.1,$5.99,0.05,$2.77,0.02,$1.31,0.01,$0.62,0.01,$0.33,0,$0.18,0,$0.10,0
"$2,300",0.90%,"$1,257.94","$2,249.60",$27.69,0.03,$0.50,0,$152.61,0.896,$79.10,0.514,$24.42,0.242,$7.92,0.02,$0.18,0.002,$12.58,0.327,$49.21,1.006,$45.78,1.958,$55.65,0.454,$29.22,0.304,$4.46,0.041,$21.97,0.11,$0.01,0,$85.88,1.2,0,0,$94.51,4.271,$37.60,0.496,$3.34,0.027,$0.11,0.002,$0.82,0.015,$23.60,0.228,$2.22,0.004,$5.70,0.016,$0.04,0,$0.14,0.002,$1.16,0.018,$11.41,0.31,$12.68,0.314,$33.11,1.644,$5.80,0.275,$80.08,0.925,0,0,0,0,0,0,0,0,0,0,$72.33,0.46,$32.31,0.22,$14.21,0.1,$6.45,0.05,$3.05,0.02,$1.46,0.01,$0.71,0.01,$0.39,0,$0.22,0,$0.12,0
"$2,400",0.86%,"$1,294.21","$2,349.42",$30.05,0.032,$0.54,0,$155.19,0.91,$81.61,0.53,$25.60,0.253,$8.55,0.022,$0.19,0.002,$13.34,0.345,$51.07,1.026,$47.34,2.004,$57.82,0.469,$30.22,0.314,$4.62,0.042,$22.98,0.11,$0.01,0,$88.29,1.228,0,0,$97.57,4.36,$39.41,0.505,$3.54,0.028,$0.12,0.003,$0.87,0.016,$24.73,0.237,$2.42,0.004,$6.13,0.017,$0.04,0,$0.15,0.002,$1.27,0.019,$12.07,0.326,$13.23,0.324,$34.11,1.68,$6.28,0.284,$82.01,0.943,0,0,0,0,0,0,0,0,0,0,$74.19,0.47,$33.51,0.23,$14.94,0.11,$6.88,0.05,$3.28,0.03,$1.60,0.01,$0.79,0.01,$0.44,0,$0.25,0,$0.14,0
"$2,500",0.83%,"$1,329.64","$2,449.47",$32.41,0.034,$0.64,0,$157.64,0.924,$84.16,0.546,$26.81,0.263,$9.26,0.023,$0.22,0.002,$14.10,0.363,$52.90,1.045,$48.78,2.05,$59.91,0.483,$31.19,0.323,$4.76,0.043,$23.96,0.12,$0.01,0,$90.69,1.255,0,0,$100.47,4.445,$41.27,0.516,$3.77,0.029,$0.13,0.003,$0.91,0.016,$25.90,0.247,$2.70,0.004,$6.56,0.019,$0.04,0,$0.18,0.002,$1.39,0.02,$12.70,0.343,$13.71,0.333,$35.07,1.716,$6.83,0.294,$83.86,0.961,0,0,0,0,0,0,0,0,0,0,$75.96,0.48,$34.64,0.23,$15.62,0.11,$7.28,0.06,$3.52,0.03,$1.74,0.02,$0.88,0.01,$0.49,0.01,$0.29,0,$0.16,0
"$2,600",0.79%,"$1,364.27","$2,549.63",$34.84,0.035,$0.69,0,$160.07,0.938,$86.56,0.561,$27.96,0.274,$9.98,0.025,$0.24,0.003,$14.82,0.38,$54.73,1.064,$50.23,2.093,$61.86,0.496,$32.06,0.332,$4.92,0.044,$24.89,0.12,$0.01,0,$93.07,1.282,0,0,$103.30,4.526,$43.13,0.525,$4.01,0.03,$0.13,0.003,$0.97,0.017,$26.98,0.257,$2.99,0.005,$6.99,0.02,$0.05,0.001,$0.19,0.002,$1.51,0.022,$13.32,0.358,$14.22,0.343,$36.00,1.75,$7.42,0.304,$85.65,0.978,0,0,0,0,0,0,0,0,0,0,$77.74,0.49,$35.82,0.24,$16.35,0.12,$7.72,0.06,$3.78,0.03,$1.89,0.02,$0.96,0.01,$0.54,0.01,$0.31,0,$0.18,0
"$2,700",0.78%,"$1,398.10","$2,649.65",$37.39,0.037,$0.73,0,$162.37,0.951,$88.85,0.574,$29.09,0.284,$10.74,0.026,$0.27,0.003,$15.57,0.398,$56.72,1.082,$51.66,2.134,$63.72,0.509,$32.91,0.34,$5.06,0.045,$25.74,0.12,$0.01,0,$95.58,1.309,0.001,0,$106.14,4.605,$45.10,0.535,$4.27,0.03,$0.13,0.003,$1.00,0.018,$28.09,0.267,$3.25,0.005,$7.49,0.021,$0.06,0.001,$0.21,0.002,$1.65,0.024,$13.92,0.373,$14.76,0.353,$36.90,1.781,$8.09,0.314,$87.49,0.995,0,0,0,0,0,0,0.001,0.001,0.001,0.001,$79.42,0.5,$36.90,0.25,$17.01,0.12,$8.11,0.06,$4.01,0.03,$2.02,0.02,$1.04,0.01,$0.59,0.01,$0.34,0,$0.19,0
"$2,800",0.73%,"$1,431.18","$2,749.42",$39.74,0.038,$0.78,0,$164.63,0.963,$91.29,0.589,$30.39,0.296,$11.51,0.028,$0.30,0.003,$16.22,0.413,$58.62,1.099,$52.99,2.173,$65.59,0.522,$33.77,0.348,$5.21,0.046,$26.61,0.13,$0.01,0,$97.80,1.334,0.001,0,$108.81,4.68,$47.06,0.544,$4.54,0.031,$0.14,0.003,$1.07,0.019,$29.32,0.278,$3.55,0.006,$7.96,0.022,$0.07,0.001,$0.23,0.002,$1.76,0.026,$14.46,0.387,$15.25,0.362,$37.73,1.811,$8.63,0.323,$89.17,1.011,0,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,$81.06,0.51,$37.99,0.25,$17.69,0.12,$8.52,0.06,$4.26,0.03,$2.17,0.02,$1.13,0.01,$0.64,0.01,$0.38,0,$0.22,0
"$2,900",0.69%,"$1,463.56","$2,849.95",$42.17,0.04,$0.86,0,$166.63,0.974,$93.45,0.602,$31.46,0.306,$12.30,0.029,$0.33,0.004,$16.91,0.428,$60.54,1.114,$54.25,2.21,$67.40,0.534,$34.59,0.356,$5.34,0.047,$27.47,0.13,$0.01,0,$100.14,1.358,0.001,0,$111.36,4.749,$48.97,0.553,$4.82,0.032,$0.15,0.003,$1.10,0.019,$30.36,0.287,$3.91,0.006,$8.40,0.023,$0.07,0.001,$0.25,0.003,$1.90,0.028,$15.01,0.401,$15.71,0.371,$38.54,1.839,$9.26,0.332,$90.88,1.025,0,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,$82.55,0.52,$38.96,0.26,$18.28,0.13,$8.89,0.07,$4.47,0.03,$2.29,0.02,$1.20,0.01,$0.69,0.01,$0.41,0,$0.23,0
"$3,000",0.65%,"$1,495.25","$2,949.11",$44.53,0.041,$0.94,0,$168.50,0.985,$95.48,0.615,$32.59,0.316,$13.01,0.031,$0.34,0.004,$17.71,0.447,$62.35,1.128,$55.49,2.246,$69.13,0.545,$35.36,0.364,$5.48,0.048,$28.28,0.13,$0.01,0,$102.45,1.381,0.001,0,$113.91,4.817,$50.86,0.561,$5.07,0.033,$0.15,0.003,$1.15,0.02,$31.45,0.296,$4.22,0.006,$8.79,0.024,$0.08,0.001,$0.26,0.003,$2.05,0.03,$15.66,0.417,$16.13,0.378,$39.36,1.867,$9.93,0.341,$92.52,1.04,0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,$83.92,0.53,$39.86,0.27,$18.84,0.13,$9.23,0.07,$4.68,0.04,$2.42,0.02,$1.28,0.01,$0.74,0.01,$0.44,0,$0.26,0
