Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$13,900",0.05%,"$3,031.72","$13,851.02",$206.35,0.106,$55.95,0.009,$181.30,1.13,$173.95,1.147,$92.31,0.864,$67.29,0.119,$1.85,0.017,$54.05,1.239,$145.91,1.741,$109.20,3.612,$107.15,0.812,$49.11,0.546,$6.96,0.062,$51.07,0.2,$0.03,0,$331.12,2.761,0.034,0,$230.10,7.367,$254.08,1.106,$41.58,0.122,$3.01,0.004,$5.81,0.063,$86.50,0.801,$37.17,0.035,$30.11,0.085,$0.50,0.004,$1.36,0.013,$10.65,0.13,$43.40,1.109,$40.48,0.811,$68.72,2.801,$153.43,1.064,$177.69,1.697,0.009,0.015,0.018,0.02,0.021,0.021,0.022,0.022,0.022,0.023,$101.35,0.66,$55.82,0.38,$31.44,0.22,$18.47,0.13,$11.25,0.08,$7.05,0.05,$4.61,0.04,$3.14,0.03,$2.17,0.02,$1.51,0.01
"$14,000",0.05%,"$3,040.11","$13,950.62",$207.11,0.106,$57.00,0.01,$181.41,1.131,$174.23,1.149,$92.52,0.865,$67.52,0.12,$1.86,0.017,$54.19,1.242,$146.02,1.742,$109.39,3.616,$107.33,0.813,$49.16,0.547,$6.97,0.062,$51.19,0.2,$0.03,0,$332.33,2.765,0.034,0,$230.43,7.373,$255.28,1.108,$41.82,0.123,$3.06,0.004,$5.85,0.063,$86.67,0.802,$37.34,0.035,$30.19,0.085,$0.50,0.004,$1.36,0.013,$10.69,0.13,$43.50,1.111,$40.56,0.812,$68.83,2.803,$154.41,1.067,$177.92,1.698,0.009,0.016,0.019,0.02,0.021,0.022,0.022,0.022,0.023,0.023,$101.45,0.67,$55.90,0.38,$31.50,0.22,$18.52,0.13,$11.29,0.08,$7.08,0.06,$4.64,0.04,$3.15,0.03,$2.19,0.02,$1.53,0.01
"$14,100",0.06%,"$3,048.44","$14,049.23",$207.82,0.106,$58.62,0.01,$181.51,1.131,$174.68,1.152,$92.68,0.867,$67.76,0.12,$1.87,0.017,$54.46,1.245,$146.21,1.743,$109.60,3.619,$107.50,0.814,$49.24,0.548,$6.98,0.062,$51.28,0.2,$0.03,0,$333.59,2.77,0.034,0,$230.80,7.38,$256.75,1.11,$42.08,0.123,$3.21,0.004,$5.89,0.063,$86.79,0.803,$37.50,0.035,$30.27,0.085,$0.50,0.004,$1.36,0.013,$10.84,0.131,$43.62,1.114,$40.65,0.813,$68.95,2.806,$155.32,1.069,$178.27,1.7,0.009,0.016,0.019,0.021,0.021,0.022,0.022,0.023,0.023,0.023,$101.53,0.67,$55.96,0.38,$31.54,0.22,$18.55,0.13,$11.31,0.08,$7.09,0.06,$4.64,0.04,$3.16,0.03,$2.19,0.02,$1.53,0.01
"$14,200",0.06%,"$3,056.72","$14,152.04",$208.91,0.106,$59.63,0.01,$181.63,1.132,$175.04,1.153,$92.81,0.868,$67.94,0.12,$1.87,0.017,$54.64,1.249,$146.36,1.744,$109.80,3.623,$107.68,0.815,$49.29,0.548,$6.99,0.062,$51.40,0.2,$0.03,0,$335.40,2.776,0.035,0,$231.13,7.387,$257.91,1.112,$42.50,0.124,$3.22,0.004,$5.90,0.063,$86.91,0.804,$37.61,0.035,$30.33,0.085,$0.50,0.004,$1.37,0.013,$10.89,0.131,$43.75,1.117,$40.76,0.815,$69.04,2.808,$156.82,1.074,$178.58,1.702,0.009,0.016,0.019,0.021,0.022,0.022,0.023,0.023,0.023,0.023,$101.64,0.67,$56.04,0.38,$31.61,0.22,$18.60,0.13,$11.34,0.08,$7.12,0.06,$4.66,0.04,$3.17,0.03,$2.20,0.02,$1.53,0.01
"$14,300",0.05%,"$3,064.94","$14,253.29",$209.87,0.107,$60.40,0.01,$181.74,1.133,$175.36,1.155,$92.94,0.869,$68.15,0.12,$1.87,0.017,$54.82,1.252,$146.55,1.745,$110.00,3.628,$107.87,0.817,$49.36,0.549,$7.00,0.062,$51.51,0.21,$0.03,0,$337.07,2.781,0.035,0,$231.43,7.394,$259.11,1.114,$42.75,0.124,$3.33,0.004,$5.92,0.063,$87.02,0.805,$37.75,0.035,$30.40,0.085,$0.51,0.004,$1.37,0.013,$10.96,0.132,$43.85,1.12,$40.87,0.816,$69.13,2.812,$158.20,1.078,$178.87,1.704,0.009,0.016,0.019,0.021,0.022,0.022,0.023,0.023,0.023,0.024,$101.72,0.67,$56.11,0.38,$31.65,0.22,$18.63,0.13,$11.36,0.09,$7.13,0.06,$4.67,0.04,$3.18,0.03,$2.21,0.02,$1.54,0.01
"$14,400",0.06%,"$3,073.11","$14,349.90",$210.89,0.107,$61.70,0.01,$181.84,1.133,$175.73,1.158,$93.27,0.871,$68.39,0.121,$1.88,0.017,$55.00,1.255,$146.69,1.747,$110.24,3.631,$108.07,0.818,$49.45,0.55,$7.00,0.062,$51.62,0.21,$0.03,0,$338.78,2.787,0.036,0,$231.68,7.399,$260.16,1.115,$42.91,0.124,$3.35,0.005,$5.99,0.064,$87.28,0.807,$37.90,0.035,$30.48,0.086,$0.50,0.004,$1.37,0.013,$11.02,0.132,$43.98,1.122,$40.96,0.817,$69.28,2.814,$159.59,1.082,$179.19,1.705,0.009,0.016,0.02,0.021,0.022,0.023,0.023,0.024,0.024,0.024,$101.80,0.67,$56.17,0.38,$31.70,0.22,$18.66,0.14,$11.39,0.09,$7.15,0.06,$4.68,0.04,$3.19,0.03,$2.21,0.02,$1.54,0.01
"$14,500",0.05%,"$3,081.22","$14,445.39",$211.63,0.107,$63.17,0.01,$181.92,1.134,$176.14,1.161,$93.41,0.872,$68.64,0.121,$1.89,0.018,$55.15,1.258,$146.81,1.748,$110.38,3.635,$108.23,0.819,$49.52,0.551,$7.01,0.063,$51.70,0.21,$0.03,0,$340.27,2.792,0.036,0,$232.05,7.408,$261.51,1.118,$43.10,0.125,$3.59,0.005,$6.01,0.064,$87.40,0.808,$38.08,0.035,$30.56,0.086,$0.51,0.004,$1.38,0.013,$11.06,0.133,$44.09,1.125,$41.03,0.818,$69.35,2.817,$160.79,1.085,$179.48,1.707,0.009,0.017,0.02,0.022,0.023,0.023,0.024,0.024,0.024,0.024,$101.87,0.67,$56.22,0.38,$31.73,0.22,$18.69,0.14,$11.41,0.09,$7.16,0.06,$4.69,0.04,$3.19,0.03,$2.22,0.02,$1.55,0.01
"$14,600",0.05%,"$3,089.28","$14,550.86",$212.46,0.107,$63.94,0.01,$182.02,1.134,$176.45,1.163,$93.64,0.874,$68.96,0.121,$1.90,0.018,$55.27,1.26,$146.98,1.749,$110.75,3.64,$108.43,0.82,$49.59,0.551,$7.03,0.063,$51.81,0.21,$0.04,0,$341.87,2.797,0.036,0,$232.43,7.416,$263.08,1.12,$43.32,0.125,$3.63,0.005,$6.04,0.064,$87.60,0.81,$38.28,0.035,$30.68,0.086,$0.51,0.004,$1.40,0.014,$11.10,0.133,$44.17,1.126,$41.15,0.82,$69.60,2.82,$161.99,1.088,$179.88,1.709,0.009,0.017,0.02,0.022,0.023,0.023,0.024,0.024,0.024,0.025,$101.96,0.67,$56.29,0.38,$31.78,0.22,$18.72,0.14,$11.43,0.09,$7.18,0.06,$4.70,0.04,$3.20,0.03,$2.22,0.02,$1.55,0.01
"$14,700",0.05%,"$3,097.29","$14,650.45",$213.22,0.107,$64.64,0.01,$182.10,1.135,$177.01,1.165,$93.91,0.875,$69.17,0.122,$1.91,0.018,$55.44,1.263,$147.15,1.75,$110.94,3.643,$108.56,0.821,$49.65,0.552,$7.04,0.063,$51.88,0.21,$0.04,0,$343.01,2.802,0.036,0,$232.73,7.423,$264.66,1.122,$43.52,0.125,$3.65,0.005,$6.09,0.064,$87.82,0.811,$38.43,0.036,$30.74,0.086,$0.51,0.004,$1.40,0.014,$11.14,0.134,$44.29,1.129,$41.23,0.821,$69.71,2.823,$162.88,1.091,$180.13,1.711,0.009,0.017,0.02,0.022,0.023,0.023,0.024,0.024,0.024,0.025,$102.02,0.67,$56.34,0.38,$31.82,0.22,$18.75,0.14,$11.45,0.09,$7.19,0.06,$4.71,0.04,$3.21,0.03,$2.23,0.02,$1.55,0.01
"$14,800",0.05%,"$3,105.25","$14,749.30",$213.92,0.108,$66.06,0.01,$182.18,1.135,$177.42,1.168,$94.02,0.876,$69.42,0.122,$1.93,0.018,$55.61,1.266,$147.27,1.751,$111.08,3.647,$108.71,0.822,$49.70,0.553,$7.04,0.063,$51.97,0.21,$0.04,0,$344.69,2.807,0.037,0,$233.22,7.429,$265.74,1.124,$43.73,0.125,$3.67,0.005,$6.11,0.064,$87.91,0.812,$38.60,0.036,$30.81,0.086,$0.51,0.004,$1.42,0.014,$11.22,0.134,$44.39,1.131,$41.31,0.822,$69.77,2.825,$164.10,1.094,$180.59,1.713,0.01,0.017,0.02,0.022,0.023,0.024,0.024,0.025,0.025,0.025,$102.08,0.67,$56.38,0.38,$31.85,0.22,$18.77,0.14,$11.46,0.09,$7.20,0.06,$4.71,0.04,$3.21,0.03,$2.23,0.02,$1.55,0.01
"$14,900",0.05%,"$3,113.16","$14,851.40",$214.77,0.108,$67.11,0.011,$182.26,1.136,$177.84,1.17,$94.41,0.879,$69.67,0.122,$1.93,0.018,$55.72,1.267,$147.38,1.752,$111.27,3.65,$108.89,0.823,$49.75,0.553,$7.05,0.063,$52.08,0.21,$0.04,0,$346.27,2.812,0.037,0,$233.74,7.436,$266.77,1.125,$43.92,0.126,$3.73,0.005,$6.13,0.064,$88.28,0.815,$38.79,0.036,$30.89,0.087,$0.51,0.004,$1.42,0.014,$11.26,0.135,$44.46,1.133,$41.42,0.823,$69.85,2.827,$165.36,1.097,$180.91,1.715,0.01,0.017,0.021,0.023,0.023,0.024,0.025,0.025,0.025,0.025,$102.15,0.67,$56.43,0.38,$31.88,0.22,$18.79,0.14,$11.47,0.09,$7.21,0.06,$4.72,0.04,$3.21,0.03,$2.23,0.02,$1.56,0.01
"$15,000",0.05%,"$3,121.02","$14,952.49",$215.57,0.108,$68.25,0.011,$182.34,1.136,$178.25,1.173,$94.69,0.882,$69.91,0.123,$1.93,0.018,$55.84,1.27,$147.54,1.754,$111.51,3.655,$109.18,0.825,$49.91,0.555,$7.05,0.063,$52.22,0.21,$0.04,0,$347.82,2.818,0.037,0,$234.28,7.444,$268.21,1.128,$44.10,0.126,$3.86,0.005,$6.18,0.065,$88.51,0.817,$38.94,0.036,$30.96,0.087,$0.51,0.004,$1.42,0.014,$11.31,0.135,$44.53,1.135,$41.54,0.825,$69.97,2.83,$166.59,1.101,$181.24,1.716,0.01,0.017,0.021,0.023,0.024,0.024,0.025,0.025,0.025,0.026,$102.22,0.67,$56.48,0.38,$31.92,0.22,$18.81,0.14,$11.49,0.09,$7.22,0.06,$4.73,0.04,$3.22,0.03,$2.23,0.02,$1.56,0.01
"$20,000",1.99%,"$3,459.25","$17,325.91",$249.03,0.116,$139.22,0.017,$186.12,1.159,$195.34,1.277,$103.10,0.945,$79.29,0.136,$2.32,0.021,$62.86,1.384,$152.67,1.795,$119.82,3.815,$117.15,0.867,$52.88,0.582,$7.35,0.065,$56.92,0.22,$0.12,0,$414.95,3.029,0.055,0,$248.16,7.709,$322.84,1.205,$52.34,0.137,$7.48,0.006,$8.36,0.076,$94.74,0.869,$45.19,0.04,$34.10,0.096,$0.71,0.006,$1.61,0.016,$14.03,0.159,$48.82,1.226,$45.78,0.881,$74.03,2.934,$219.44,1.238,$195.51,1.79,0.015,0.027,0.034,0.037,0.038,0.039,0.04,0.041,0.041,0.042,$105.49,0.69,$59.06,0.4,$33.85,0.24,$20.23,0.15,$12.51,0.09,$7.96,0.06,$5.26,0.04,$3.61,0.03,$2.52,0.02,$1.78,0.02
"$25,000",1.23%,"$3,718.11","$22,306.72",$273.25,0.122,$207.38,0.022,$188.42,1.173,$209.74,1.361,$109.57,0.989,$85.90,0.145,$2.45,0.022,$67.38,1.456,$155.43,1.822,$125.80,3.926,$122.76,0.895,$54.88,0.601,$7.51,0.066,$60.36,0.23,$0.16,0,$468.56,3.181,0.073,0,$257.89,7.887,$362.26,1.257,$58.96,0.145,$10.92,0.007,$10.61,0.086,$98.96,0.903,$49.87,0.044,$36.04,0.102,$0.76,0.006,$1.68,0.016,$15.96,0.173,$51.41,1.282,$48.92,0.922,$76.89,3.004,$261.01,1.34,$207.55,1.84,0.02,0.036,0.044,0.049,0.051,0.053,0.054,0.055,0.056,0.056,$107.47,0.7,$60.64,0.41,$35.05,0.24,$21.12,0.15,$13.18,0.1,$8.46,0.06,$5.65,0.04,$3.91,0.03,$2.76,0.02,$1.96,0.02
"$30,000",0.82%,"$3,926.88","$27,362.96",$292.39,0.127,$265.42,0.026,$189.95,1.183,$219.97,1.416,$115.04,1.026,$91.13,0.153,$2.55,0.023,$71.60,1.512,$157.44,1.841,$130.17,4.007,$127.72,0.918,$56.77,0.615,$7.63,0.067,$63.32,0.24,$0.42,0,$514.42,3.297,0.087,0,$265.28,8.012,$392.26,1.291,$63.62,0.15,$17.10,0.009,$12.66,0.095,$102.38,0.931,$53.55,0.046,$37.58,0.107,$0.81,0.006,$1.74,0.017,$18.17,0.19,$53.43,1.323,$51.33,0.952,$78.84,3.055,$295.84,1.416,$218.58,1.881,0.023,0.041,0.052,0.058,0.061,0.063,0.065,0.066,0.067,0.068,$108.80,0.71,$61.69,0.42,$35.86,0.25,$21.73,0.15,$13.62,0.1,$8.80,0.07,$5.90,0.05,$4.10,0.03,$2.90,0.02,$2.06,0.02
"$35,000",0.55%,"$4,101.58","$32,348.62",$304.68,0.13,$314.68,0.029,$191.05,1.189,$227.36,1.447,$119.71,1.054,$95.25,0.158,$2.67,0.024,$75.07,1.552,$158.72,1.854,$133.99,4.069,$131.73,0.935,$58.28,0.627,$7.72,0.068,$65.73,0.24,$0.51,0,$551.55,3.382,0.1,0,$270.97,8.1,$414.57,1.314,$67.12,0.154,$23.32,0.01,$14.42,0.101,$105.29,0.954,$56.34,0.048,$38.91,0.111,$0.90,0.007,$1.77,0.017,$20.25,0.201,$54.83,1.351,$53.60,0.976,$80.39,3.092,$323.50,1.474,$228.05,1.908,0.025,0.046,0.057,0.064,0.068,0.071,0.073,0.074,0.076,0.077,$109.75,0.72,$62.45,0.42,$36.44,0.25,$22.17,0.16,$13.96,0.1,$9.05,0.07,$6.09,0.05,$4.24,0.03,$3.01,0.03,$2.15,0.02
"$40,000",0.44%,"$4,252.00","$37,433.23",$314.55,0.132,$363.08,0.031,$191.92,1.195,$233.46,1.473,$122.67,1.074,$98.32,0.163,$2.71,0.025,$78.20,1.587,$159.79,1.867,$137.18,4.127,$134.78,0.949,$59.42,0.636,$7.81,0.068,$67.55,0.25,$0.55,0,$586.95,3.462,0.109,0,$275.10,8.172,$438.75,1.334,$70.50,0.157,$29.58,0.012,$15.36,0.104,$107.30,0.97,$58.38,0.049,$39.94,0.114,$0.92,0.007,$1.79,0.017,$22.21,0.211,$55.99,1.376,$55.24,0.999,$81.94,3.128,$349.66,1.525,$237.29,1.937,0.027,0.049,0.062,0.07,0.074,0.077,0.08,0.082,0.083,0.084,$110.50,0.72,$63.05,0.43,$36.90,0.26,$22.52,0.16,$14.22,0.1,$9.24,0.07,$6.23,0.05,$4.35,0.03,$3.09,0.03,$2.21,0.02
"$45,000",0.36%,"$4,382.54","$42,429.98",$321.95,0.134,$410.08,0.034,$192.64,1.199,$237.85,1.493,$126.14,1.096,$100.94,0.167,$2.76,0.025,$80.64,1.615,$160.67,1.877,$139.72,4.175,$138.15,0.964,$60.99,0.646,$7.88,0.069,$69.28,0.25,$0.66,0,$615.82,3.524,0.119,0,$278.05,8.227,$462.36,1.349,$73.32,0.159,$38.94,0.014,$16.58,0.109,$109.56,0.987,$60.18,0.051,$40.77,0.116,$0.96,0.008,$1.80,0.018,$23.63,0.218,$57.00,1.397,$56.64,1.018,$83.08,3.157,$370.19,1.567,$245.63,1.957,0.029,0.052,0.066,0.074,0.079,0.083,0.086,0.088,0.09,0.091,$111.11,0.72,$63.54,0.43,$37.28,0.26,$22.80,0.16,$14.43,0.1,$9.40,0.07,$6.36,0.05,$4.44,0.04,$3.16,0.03,$2.27,0.02
"$50,000",0.30%,"$4,496.47","$47,369.61",$328.76,0.135,$450.52,0.035,$193.33,1.203,$241.00,1.507,$128.62,1.109,$103.28,0.17,$2.84,0.026,$83.13,1.638,$161.46,1.886,$142.30,4.219,$141.25,0.976,$62.06,0.654,$7.95,0.069,$71.25,0.25,$0.79,0,$641.78,3.582,0.127,0,$280.89,8.281,$491.42,1.364,$76.94,0.161,$47.90,0.016,$17.96,0.114,$110.66,0.996,$61.70,0.052,$41.58,0.119,$1.02,0.008,$1.82,0.018,$25.33,0.226,$57.81,1.412,$58.08,1.036,$84.22,3.183,$389.17,1.604,$252.62,1.977,0.03,0.054,0.069,0.078,0.083,0.088,0.09,0.093,0.095,0.096,$111.71,0.73,$64.02,0.43,$37.64,0.26,$23.07,0.16,$14.62,0.11,$9.54,0.07,$6.46,0.05,$4.52,0.04,$3.22,0.03,$2.31,0.02
"$100,000",1.32%,"$5,159.20","$69,309.39",$364.22,0.142,$704.49,0.045,$196.54,1.221,$257.58,1.565,$142.19,1.184,$118.04,0.193,$3.20,0.028,$93.72,1.737,$165.11,1.925,$155.93,4.454,$166.99,1.052,$71.47,0.702,$8.26,0.071,$87.26,0.28,$2.77,0,$818.68,3.93,0.174,0.01,$295.99,8.524,$592.97,1.423,$93.64,0.17,$214.56,0.041,$24.01,0.133,$118.18,1.051,$71.51,0.058,$46.54,0.134,$1.28,0.01,$1.92,0.019,$32.80,0.264,$60.92,1.473,$65.71,1.134,$90.22,3.32,$510.53,1.834,$308.15,2.096,0.036,0.065,0.084,0.096,0.105,0.111,0.116,0.12,0.123,0.126,$114.48,0.74,$66.27,0.44,$39.42,0.27,$24.44,0.17,$15.69,0.11,$10.37,0.08,$7.10,0.05,$5.02,0.04,$3.61,0.03,$2.62,0.02
"$200,000",0.58%,"$5,606.08","$136,123.86",$386.24,0.147,$926.94,0.051,$198.50,1.229,$271.09,1.595,$151.03,1.224,$132.24,0.213,$3.49,0.03,$99.15,1.774,$167.19,1.945,$168.04,4.636,$197.26,1.112,$78.92,0.736,$8.45,0.073,$109.88,0.3,$4.15,0,"$1,011.27",4.317,0.211,0.01,$304.02,8.64,$644.94,1.444,$107.16,0.174,$372.25,0.056,$27.68,0.141,$123.35,1.084,$81.31,0.064,$50.93,0.149,$1.44,0.011,$2.05,0.02,$37.15,0.284,$62.00,1.491,$74.20,1.233,$93.84,3.402,$648.78,2.12,$362.49,2.197,0.038,0.071,0.092,0.106,0.116,0.125,0.131,0.137,0.142,0.146,$116.21,0.75,$67.72,0.45,$40.58,0.28,$25.35,0.17,$16.39,0.11,$10.93,0.08,$7.55,0.05,$5.39,0.04,$3.92,0.03,$2.87,0.02
"$300,000",0.14%,"$5,763.55","$240,807.26",$391.83,0.148,"$1,029.05",0.053,$199.11,1.232,$279.71,1.604,$152.94,1.231,$139.68,0.223,$3.72,0.032,$100.31,1.784,$167.77,1.953,$174.27,4.719,$212.06,1.134,$83.03,0.748,$8.52,0.073,$120.50,0.31,$4.95,0,"$1,112.29",4.514,0.23,0.01,$306.18,8.674,$659.99,1.449,$112.18,0.174,$418.80,0.059,$29.08,0.144,$123.85,1.087,$86.71,0.067,$52.97,0.156,$1.63,0.012,$2.09,0.02,$38.07,0.289,$62.24,1.495,$79.37,1.283,$94.90,3.436,$724.94,2.279,$387.34,2.235,0.039,0.072,0.094,0.109,0.12,0.129,0.136,0.142,0.147,0.152,$116.77,0.75,$68.22,0.45,$41.01,0.28,$25.72,0.18,$16.72,0.12,$11.22,0.08,$7.80,0.06,$5.61,0.04,$4.11,0.03,$3.04,0.02
"$400,000",0.05%,"$5,839.37","$343,573.21",$394.26,0.148,"$1,087.76",0.054,$199.42,1.233,$282.35,1.608,$153.51,1.232,$142.88,0.227,$3.79,0.032,$101.17,1.787,$168.02,1.956,$177.07,4.756,$219.45,1.143,$84.42,0.753,$8.55,0.073,$126.48,0.32,$5.26,0,"$1,160.41",4.581,0.24,0.01,$307.27,8.687,$665.01,1.451,$112.61,0.174,$439.83,0.061,$29.57,0.145,$123.94,1.087,$89.19,0.068,$53.69,0.158,$1.71,0.012,$2.09,0.02,$38.85,0.291,$62.32,1.496,$81.77,1.307,$95.30,3.449,$761.26,2.33,$399.15,2.251,0.039,0.073,0.095,0.11,0.121,0.131,0.138,0.144,0.15,0.155,$117.07,0.75,$68.49,0.45,$41.27,0.28,$25.95,0.18,$16.93,0.12,$11.41,0.08,$7.97,0.06,$5.76,0.04,$4.25,0.03,$3.17,0.02
"$500,000",0.02%,"$5,882.06","$445,304.50",$395.69,0.148,"$1,134.08",0.055,$199.53,1.233,$282.88,1.61,$153.68,1.232,$144.80,0.229,$3.83,0.032,$101.53,1.789,$168.11,1.957,$178.39,4.773,$223.09,1.148,$85.36,0.756,$8.56,0.073,$129.17,0.32,$5.68,0,"$1,190.08",4.616,0.247,0.01,$307.92,8.693,$666.67,1.452,$115.19,0.175,$453.43,0.062,$29.70,0.145,$123.97,1.088,$90.64,0.069,$54.17,0.16,$1.74,0.012,$2.09,0.02,$39.19,0.293,$62.34,1.496,$82.90,1.319,$95.49,3.454,$785.95,2.357,$404.13,2.259,0.04,0.073,0.095,0.111,0.122,0.131,0.139,0.145,0.151,0.156,$117.17,0.75,$68.59,0.45,$41.35,0.28,$26.02,0.18,$16.99,0.12,$11.46,0.08,$8.02,0.06,$5.81,0.04,$4.28,0.03,$3.20,0.02
"$1,000,000",0.03%,"$5,949.46","$711,264.47",$397.15,0.148,"$1,235.80",0.056,$199.73,1.234,$283.80,1.613,$153.90,1.233,$146.38,0.231,$3.86,0.032,$102.36,1.792,$168.30,1.96,$182.27,4.812,$226.56,1.154,$86.24,0.759,$8.57,0.073,$131.74,0.32,$6.07,0,"$1,256.91",4.671,0.264,0.01,$309.24,8.704,$683.02,1.453,$117.15,0.175,$476.98,0.063,$29.86,0.145,$124.04,1.088,$91.95,0.07,$54.42,0.161,$1.77,0.012,$2.09,0.02,$39.95,0.296,$62.40,1.497,$86.37,1.347,$95.90,3.465,$830.95,2.396,$425.96,2.275,0.04,0.073,0.096,0.112,0.123,0.133,0.141,0.147,0.153,0.158,$117.36,0.76,$68.75,0.45,$41.50,0.28,$26.15,0.18,$17.11,0.12,$11.57,0.08,$8.11,0.06,$5.89,0.04,$4.36,0.03,$3.27,0.02
"$2,000,000",0.00%,"$5,949.46",.,$397.15,0.148,"$1,235.80",0.056,$199.73,1.234,$283.80,1.613,$153.90,1.233,$146.38,0.231,$3.86,0.032,$102.36,1.792,$168.30,1.96,$182.27,4.812,$226.56,1.154,$86.24,0.759,$8.57,0.073,$131.74,0.32,$6.07,0,"$1,256.91",4.671,0.264,0.01,$309.24,8.704,$683.02,1.453,$117.15,0.175,$476.98,0.063,$29.86,0.145,$124.04,1.088,$91.95,0.07,$54.42,0.161,$1.77,0.012,$2.09,0.02,$39.95,0.296,$62.40,1.497,$86.37,1.347,$95.90,3.465,$830.95,2.396,$425.96,2.275,0.04,0.073,0.096,0.112,0.123,0.133,0.141,0.147,0.153,0.158,$117.36,0.76,$68.75,0.45,$41.50,0.28,$26.15,0.18,$17.11,0.12,$11.57,0.08,$8.11,0.06,$5.89,0.04,$4.36,0.03,$3.27,0.02
Unlimited,0.00%,"$5,949.46",.,$397.15,0.148,"$1,235.80",0.056,$199.73,1.234,$283.80,1.613,$153.90,1.233,$146.38,0.231,$3.86,0.032,$102.36,1.792,$168.30,1.96,$182.27,4.812,$226.56,1.154,$86.24,0.759,$8.57,0.073,$131.74,0.32,$6.07,0,"$1,256.91",4.671,0.264,0.01,$309.24,8.704,$683.02,1.453,$117.15,0.175,$476.98,0.063,$29.86,0.145,$124.04,1.088,$91.95,0.07,$54.42,0.161,$1.77,0.012,$2.09,0.02,$39.95,0.296,$62.40,1.497,$86.37,1.347,$95.90,3.465,$830.95,2.396,$425.96,2.275,0.04,0.073,0.096,0.112,0.123,0.133,0.141,0.147,0.153,0.158,$117.36,0.76,$68.75,0.45,$41.50,0.28,$26.15,0.18,$17.11,0.12,$11.57,0.08,$8.11,0.06,$5.89,0.04,$4.36,0.03,$3.27,0.02
