Up To,Percent of Enrollees,Avg. Cost per Enrollee (Max'd),Avg. Cost per Enrollee (Bucket),ER,Avg. ER Freq,IP,Avg. IP Freq,Primary Care,Avg. Primary Care Freq,Specialist,Avg. Specialist Freq,Mental Health and Sub. Use Disorder,Mental Health and Sub. Use Disorder Freq.,Imaging,Avg. Imaging Freq,Speech Therapy,Avg. Speech Therapy Freq,Occ. + Physical Therapy,Occ. + Physical Therapy Freq,Preventive (Combined),Avg. Prev. Freq (Combined),Laboratory,Avg. Laboratory Freq,X-rays (Combined),Avg. X-ray Freq (Combined),X-rays (Specialist),Avg. X-rays Freq (Specialist),X-rays (Primary),Avg. X-rays Freq (Primary),X-rays (Unclass.),Avg. X-rays Freq (Unclass.),SNF,Avg. SNF Freq.,Unclassified,Avg. Unclassified Freq,Avg. IP Days,Avg. SNF Days,Generics,Avg. Generics Prescriptions,Preferred Brand,Avg. Pref. Brand Prescriptions,Non-Preferred Brand,Avg. Non-Pref. Brand Prescriptions,Specialty High-Cost,Avg. Spec. Prescriptions,Mental Health - OP Facility,Avg. Mental Health - OP Facility Freq,Mental Health - OP Prof.,Avg. Mental Health - OP Prof. Freq,Imaging - OP Facility,Avg. Imaging - OP Facility Freq,Imaging - OP Prof.,Avg. Imaging - OP Prof. Freq,Speech Therapy - OP Facility,Avg. Speech Therapy - OP Facility Freq,Speech Therapy - OP Prof.,Avg. Speech Therapy - OP Prof. Freq,Occupational Therapy - OP Facility,Avg. Occ. Therapy - OP Facility Freq,Occupational Therapy - OP Prof.,Avg. Occ. Therapy - OP Prof. Freq,Laboratory - OP Facility,Avg. Lab - OP Facility Freq,Laboratory - OP Prof.,Avg. Lab - OP Prof. Freq,Unclassified - OP Facility,Avg. Unclass. - OP Facility Freq,OP Surgery,OP Surgery Freq.,IP Max Days - 1,IP Max Days - 2,IP Max Days - 3,IP Max Days - 4,IP Max Days - 5,IP Max Days - 6,IP Max Days - 7,IP Max Days - 8,IP Max Days - 9,IP Max Days - 10,Primary Care >1 Visit,Primary Care >1 Visit Freq.,Primary Care >2 Visits,Primary Care >2 Visits Freq.,Primary Care >3 Visits,Primary Care >3 Visits Freq.,Primary Care >4 Visits,Primary Care >4 Visits Freq.,Primary Care >5 Visits,Primary Care >5 Visits Freq.,Primary Care >6 Visits,Primary Care >6 Visits Freq.,Primary Care >7 Visits,Primary Care >7 Visits Freq.,Primary Care >8 Visits,Primary Care >8 Visits Freq.,Primary Care >9 Visits,Primary Care >9 Visits Freq.,Primary Care >10 Visits,Primary Care >10 Visits Freq.
"$11,000",0.09%,"$2,967.75","$10,949.48",$233.81,0.128,$26.06,0.007,$194.84,1.261,$154.12,1.041,$84.52,0.803,$63.23,0.117,$1.74,0.017,$59.50,1.436,$136.39,1.895,$102.01,3.819,$104.96,0.832,$54.88,0.58,$9.11,0.08,$40.97,0.17,$0.05,0,$317.31,2.774,0.018,0,$220.56,7.234,$219.00,0.979,$37.31,0.106,$1.56,0.004,$4.13,0.046,$80.39,0.757,$29.60,0.028,$33.63,0.089,$0.46,0.004,$1.28,0.013,$10.58,0.153,$48.93,1.283,$30.61,0.637,$71.40,3.182,$121.50,0.927,$195.81,1.847,0.006,0.01,0.013,0.014,0.014,0.015,0.015,0.016,0.016,0.016,$115.44,0.79,$66.96,0.47,$39.25,0.29,$23.61,0.18,$14.56,0.11,$9.18,0.07,$5.97,0.05,$4.03,0.04,$2.77,0.03,$1.94,0.02
"$11,100",0.09%,"$2,979.20","$11,049.99",$235.21,0.129,$26.79,0.007,$195.10,1.263,$154.73,1.044,$84.91,0.806,$63.71,0.118,$1.74,0.017,$59.69,1.44,$136.61,1.898,$102.34,3.827,$105.34,0.834,$55.01,0.581,$9.14,0.08,$41.19,0.17,$0.05,0,$319.02,2.782,0.018,0,$221.24,7.249,$220.86,0.983,$37.53,0.107,$1.57,0.004,$4.17,0.046,$80.74,0.76,$29.91,0.028,$33.80,0.09,$0.46,0.004,$1.29,0.013,$10.63,0.154,$49.06,1.286,$30.75,0.639,$71.59,3.188,$122.73,0.932,$196.29,1.85,0.006,0.011,0.013,0.014,0.015,0.015,0.016,0.016,0.016,0.016,$115.67,0.79,$67.14,0.47,$39.39,0.29,$23.70,0.18,$14.63,0.11,$9.23,0.07,$6.01,0.05,$4.06,0.04,$2.79,0.03,$1.96,0.02
"$11,200",0.09%,"$2,990.57","$11,152.12",$236.47,0.129,$27.56,0.007,$195.31,1.264,$155.16,1.046,$85.26,0.81,$64.00,0.119,$1.74,0.017,$59.91,1.444,$136.91,1.9,$102.66,3.834,$105.67,0.836,$55.15,0.583,$9.17,0.08,$41.36,0.17,$0.05,0,$320.67,2.79,0.018,0,$221.96,7.264,$222.57,0.986,$37.85,0.107,$1.58,0.004,$4.23,0.047,$81.03,0.763,$30.08,0.029,$33.91,0.09,$0.46,0.004,$1.28,0.013,$10.71,0.155,$49.20,1.289,$30.91,0.642,$71.76,3.193,$123.87,0.936,$196.80,1.854,0.006,0.011,0.013,0.014,0.015,0.015,0.016,0.016,0.016,0.016,$115.85,0.79,$67.29,0.48,$39.51,0.29,$23.79,0.18,$14.70,0.11,$9.29,0.07,$6.05,0.05,$4.09,0.04,$2.82,0.03,$1.98,0.02
"$11,300",0.09%,"$3,001.85","$11,249.27",$237.88,0.13,$28.12,0.007,$195.54,1.265,$155.64,1.05,$85.57,0.813,$64.34,0.119,$1.76,0.017,$60.20,1.449,$137.19,1.902,$103.02,3.842,$106.01,0.838,$55.28,0.584,$9.18,0.08,$41.54,0.17,$0.05,0,$322.71,2.799,0.018,0,$222.58,7.277,$224.26,0.989,$38.12,0.108,$1.58,0.004,$4.26,0.047,$81.31,0.766,$30.29,0.029,$34.05,0.09,$0.46,0.004,$1.30,0.013,$10.81,0.156,$49.39,1.294,$31.04,0.644,$71.98,3.198,$125.44,0.942,$197.26,1.857,0.006,0.011,0.013,0.014,0.015,0.016,0.016,0.016,0.016,0.017,$116.05,0.79,$67.44,0.48,$39.62,0.29,$23.88,0.18,$14.76,0.11,$9.33,0.08,$6.08,0.05,$4.11,0.04,$2.84,0.03,$1.99,0.02
"$11,400",0.09%,"$3,013.04","$11,349.26",$239.36,0.13,$28.77,0.007,$195.77,1.267,$156.10,1.053,$85.82,0.815,$64.74,0.12,$1.77,0.017,$60.44,1.454,$137.54,1.904,$103.35,3.849,$106.25,0.84,$55.39,0.585,$9.19,0.08,$41.67,0.17,$0.05,0,$324.64,2.807,0.019,0,$223.21,7.291,$225.96,0.992,$38.45,0.108,$1.59,0.004,$4.29,0.047,$81.54,0.768,$30.54,0.029,$34.21,0.091,$0.46,0.004,$1.31,0.013,$10.85,0.156,$49.58,1.298,$31.18,0.646,$72.18,3.203,$126.88,0.946,$197.76,1.861,0.006,0.011,0.013,0.015,0.015,0.016,0.016,0.016,0.017,0.017,$116.24,0.79,$67.59,0.48,$39.73,0.29,$23.96,0.18,$14.82,0.12,$9.37,0.08,$6.11,0.05,$4.13,0.04,$2.85,0.03,$2.00,0.02
"$11,500",0.08%,"$3,024.15","$11,449.60",$240.82,0.131,$29.36,0.007,$195.98,1.268,$156.48,1.055,$86.14,0.818,$65.14,0.12,$1.77,0.017,$60.65,1.459,$137.82,1.906,$103.66,3.856,$106.62,0.842,$55.54,0.586,$9.21,0.08,$41.88,0.18,$0.05,0,$326.30,2.814,0.019,0,$223.87,7.303,$227.61,0.995,$38.64,0.109,$1.66,0.004,$4.32,0.048,$81.82,0.77,$30.79,0.029,$34.36,0.091,$0.46,0.004,$1.31,0.013,$10.90,0.157,$49.74,1.302,$31.31,0.647,$72.36,3.209,$128.11,0.951,$198.20,1.864,0.006,0.011,0.013,0.015,0.015,0.016,0.016,0.017,0.017,0.017,$116.43,0.79,$67.75,0.48,$39.85,0.29,$24.05,0.18,$14.89,0.12,$9.42,0.08,$6.15,0.05,$4.17,0.04,$2.88,0.03,$2.02,0.02
"$11,600",0.08%,"$3,035.17","$11,550.04",$242.18,0.131,$30.10,0.007,$196.20,1.27,$156.99,1.058,$86.42,0.82,$65.54,0.121,$1.78,0.018,$60.87,1.462,$138.02,1.908,$104.00,3.863,$106.93,0.844,$55.65,0.588,$9.23,0.081,$42.05,0.18,$0.05,0,$328.09,2.822,0.019,0,$224.51,7.317,$229.22,0.999,$38.89,0.109,$1.73,0.004,$4.35,0.048,$82.07,0.772,$31.01,0.029,$34.54,0.092,$0.46,0.004,$1.31,0.013,$11.02,0.158,$49.84,1.304,$31.45,0.649,$72.56,3.214,$129.42,0.955,$198.67,1.866,0.006,0.011,0.014,0.015,0.016,0.016,0.017,0.017,0.017,0.017,$116.62,0.79,$67.90,0.48,$39.97,0.29,$24.14,0.18,$14.96,0.12,$9.47,0.08,$6.19,0.05,$4.19,0.04,$2.90,0.03,$2.04,0.02
"$11,700",0.09%,"$3,046.11","$11,650.68",$243.40,0.131,$30.92,0.007,$196.41,1.271,$157.51,1.061,$86.75,0.823,$66.00,0.122,$1.79,0.018,$61.15,1.468,$138.33,1.911,$104.30,3.87,$107.27,0.846,$55.78,0.589,$9.24,0.081,$42.24,0.18,$0.05,0,$330.09,2.83,0.02,0,$225.10,7.331,$230.83,1.002,$39.16,0.11,$1.74,0.004,$4.43,0.048,$82.33,0.774,$31.31,0.029,$34.69,0.092,$0.46,0.004,$1.33,0.013,$11.08,0.159,$50.07,1.309,$31.58,0.651,$72.72,3.219,$130.78,0.96,$199.31,1.87,0.006,0.011,0.014,0.015,0.016,0.016,0.017,0.017,0.017,0.018,$116.79,0.79,$68.04,0.48,$40.08,0.29,$24.22,0.18,$15.02,0.12,$9.53,0.08,$6.23,0.05,$4.23,0.04,$2.93,0.03,$2.06,0.02
"$11,800",0.09%,"$3,056.96","$11,748.65",$245.08,0.132,$31.58,0.007,$196.61,1.273,$157.93,1.064,$87.04,0.825,$66.34,0.122,$1.79,0.018,$61.36,1.472,$138.58,1.913,$104.59,3.877,$107.61,0.848,$55.90,0.59,$9.26,0.081,$42.45,0.18,$0.05,0,$332.21,2.839,0.02,0,$225.72,7.345,$232.32,1.004,$39.54,0.11,$1.85,0.004,$4.45,0.049,$82.59,0.776,$31.51,0.03,$34.82,0.092,$0.46,0.004,$1.33,0.013,$11.14,0.159,$50.22,1.313,$31.73,0.653,$72.86,3.224,$132.41,0.966,$199.80,1.873,0.006,0.012,0.014,0.015,0.016,0.017,0.017,0.017,0.018,0.018,$116.96,0.8,$68.17,0.48,$40.18,0.29,$24.30,0.18,$15.07,0.12,$9.56,0.08,$6.26,0.05,$4.25,0.04,$2.94,0.03,$2.07,0.02
"$11,900",0.09%,"$3,067.73","$11,849.60",$246.59,0.132,$32.28,0.007,$196.83,1.274,$158.37,1.067,$87.48,0.828,$66.73,0.123,$1.80,0.018,$61.65,1.477,$138.90,1.915,$104.90,3.884,$107.91,0.85,$56.03,0.591,$9.27,0.081,$42.60,0.18,$0.05,0,$334.45,2.848,0.02,0,$226.38,7.359,$234.00,1.007,$39.76,0.111,$1.90,0.004,$4.54,0.049,$82.94,0.779,$31.77,0.03,$34.96,0.093,$0.46,0.004,$1.33,0.013,$11.24,0.16,$50.41,1.317,$31.85,0.655,$73.05,3.229,$134.10,0.972,$200.35,1.876,0.007,0.012,0.014,0.016,0.016,0.017,0.017,0.018,0.018,0.018,$117.14,0.8,$68.32,0.48,$40.29,0.29,$24.37,0.18,$15.13,0.12,$9.60,0.08,$6.28,0.05,$4.26,0.04,$2.96,0.03,$2.08,0.02
"$12,000",0.08%,"$3,078.41","$11,950.11",$247.93,0.133,$33.20,0.008,$196.99,1.275,$158.88,1.07,$87.78,0.831,$67.05,0.123,$1.80,0.018,$61.98,1.483,$139.12,1.917,$105.19,3.89,$108.18,0.851,$56.14,0.593,$9.29,0.081,$42.75,0.18,$0.05,0,$336.14,2.855,0.02,0,$226.99,7.371,$235.70,1.011,$40.05,0.111,$1.90,0.004,$4.59,0.05,$83.19,0.781,$31.95,0.03,$35.09,0.093,$0.47,0.004,$1.33,0.013,$11.34,0.162,$50.64,1.322,$32.00,0.657,$73.19,3.233,$135.28,0.976,$200.86,1.879,0.007,0.012,0.014,0.016,0.017,0.017,0.018,0.018,0.018,0.018,$117.29,0.8,$68.43,0.48,$40.37,0.29,$24.43,0.18,$15.17,0.12,$9.63,0.08,$6.31,0.05,$4.28,0.04,$2.97,0.03,$2.09,0.02
"$12,100",0.08%,"$3,089.01","$12,050.11",$249.33,0.133,$34.10,0.008,$197.21,1.277,$159.37,1.073,$88.03,0.833,$67.37,0.124,$1.80,0.018,$62.22,1.488,$139.32,1.919,$105.46,3.897,$108.52,0.853,$56.27,0.594,$9.31,0.081,$42.93,0.18,$0.05,0,$338.29,2.864,0.021,0,$227.55,7.383,$237.45,1.014,$40.34,0.112,$1.92,0.004,$4.65,0.05,$83.38,0.783,$32.15,0.03,$35.22,0.094,$0.47,0.004,$1.34,0.013,$11.44,0.163,$50.79,1.325,$32.13,0.659,$73.33,3.238,$136.88,0.981,$201.41,1.882,0.007,0.012,0.015,0.016,0.017,0.017,0.018,0.018,0.018,0.019,$117.48,0.8,$68.58,0.48,$40.49,0.3,$24.53,0.18,$15.25,0.12,$9.70,0.08,$6.36,0.05,$4.33,0.04,$3.01,0.03,$2.12,0.02
"$12,200",0.08%,"$3,099.52","$12,149.04",$250.80,0.134,$35.03,0.008,$197.38,1.278,$159.75,1.075,$88.27,0.835,$67.76,0.124,$1.82,0.018,$62.44,1.493,$139.52,1.921,$105.82,3.904,$108.85,0.855,$56.41,0.595,$9.33,0.081,$43.11,0.18,$0.05,0,$340.08,2.871,0.021,0,$228.11,7.395,$239.03,1.017,$40.49,0.112,$1.95,0.004,$4.66,0.05,$83.60,0.785,$32.42,0.03,$35.34,0.094,$0.48,0.005,$1.34,0.013,$11.51,0.163,$50.94,1.329,$32.28,0.661,$73.54,3.243,$138.18,0.986,$201.91,1.885,0.007,0.012,0.015,0.016,0.017,0.018,0.018,0.018,0.019,0.019,$117.62,0.8,$68.69,0.49,$40.57,0.3,$24.59,0.18,$15.29,0.12,$9.73,0.08,$6.39,0.05,$4.34,0.04,$3.02,0.03,$2.13,0.02
"$12,300",0.08%,"$3,109.96","$12,250.27",$252.34,0.134,$35.79,0.008,$197.57,1.279,$160.15,1.078,$88.59,0.838,$68.09,0.125,$1.82,0.018,$62.74,1.498,$139.75,1.923,$106.09,3.91,$109.14,0.857,$56.54,0.596,$9.35,0.081,$43.25,0.18,$0.06,0,$342.08,2.879,0.021,0,$228.71,7.406,$240.52,1.02,$40.73,0.112,$2.01,0.004,$4.72,0.05,$83.87,0.787,$32.62,0.03,$35.46,0.094,$0.48,0.005,$1.34,0.013,$11.57,0.164,$51.17,1.334,$32.39,0.662,$73.70,3.248,$139.72,0.991,$202.35,1.888,0.007,0.012,0.015,0.016,0.017,0.018,0.018,0.019,0.019,0.019,$117.78,0.8,$68.82,0.49,$40.67,0.3,$24.66,0.19,$15.35,0.12,$9.77,0.08,$6.42,0.05,$4.37,0.04,$3.04,0.03,$2.15,0.02
"$12,400",0.08%,"$3,120.32","$12,348.25",$253.50,0.135,$36.58,0.008,$197.79,1.28,$160.50,1.08,$88.91,0.84,$68.42,0.125,$1.82,0.018,$63.05,1.504,$139.97,1.926,$106.40,3.917,$109.47,0.859,$56.67,0.598,$9.37,0.082,$43.42,0.18,$0.06,0,$344.25,2.888,0.022,0,$229.17,7.418,$242.14,1.023,$41.02,0.113,$2.05,0.004,$4.75,0.051,$84.16,0.789,$32.79,0.031,$35.62,0.095,$0.48,0.005,$1.34,0.013,$11.65,0.165,$51.40,1.339,$32.51,0.664,$73.89,3.253,$141.37,0.996,$202.88,1.892,0.007,0.013,0.015,0.017,0.018,0.018,0.019,0.019,0.019,0.019,$117.97,0.8,$68.98,0.49,$40.79,0.3,$24.75,0.19,$15.41,0.12,$9.82,0.08,$6.45,0.05,$4.40,0.04,$3.06,0.03,$2.16,0.02
"$12,500",0.08%,"$3,130.60","$12,449.30",$254.70,0.135,$37.56,0.008,$197.99,1.282,$160.98,1.083,$89.30,0.843,$68.85,0.126,$1.86,0.018,$63.30,1.509,$140.19,1.928,$106.76,3.925,$109.77,0.861,$56.81,0.599,$9.38,0.082,$43.58,0.18,$0.07,0,$346.39,2.897,0.022,0,$229.66,7.429,$243.80,1.026,$41.25,0.113,$2.07,0.004,$4.83,0.051,$84.47,0.792,$33.10,0.031,$35.75,0.095,$0.50,0.005,$1.36,0.013,$11.72,0.166,$51.58,1.343,$32.65,0.666,$74.10,3.258,$142.97,1.002,$203.41,1.895,0.007,0.013,0.015,0.017,0.018,0.018,0.019,0.019,0.019,0.02,$118.15,0.8,$69.12,0.49,$40.89,0.3,$24.82,0.19,$15.47,0.12,$9.86,0.08,$6.48,0.05,$4.42,0.04,$3.07,0.03,$2.17,0.02
"$12,600",0.08%,"$3,140.79","$12,550.99",$255.90,0.135,$38.64,0.008,$198.18,1.283,$161.46,1.086,$89.62,0.845,$69.22,0.126,$1.86,0.018,$63.60,1.515,$140.42,1.929,$107.04,3.931,$110.04,0.862,$56.92,0.6,$9.39,0.082,$43.72,0.18,$0.07,0,$348.27,2.904,0.022,0,$230.29,7.442,$245.34,1.029,$41.62,0.113,$2.09,0.004,$4.87,0.051,$84.75,0.794,$33.33,0.031,$35.89,0.095,$0.50,0.005,$1.36,0.013,$11.82,0.167,$51.78,1.348,$32.78,0.668,$74.26,3.263,$144.42,1.007,$203.85,1.898,0.007,0.013,0.016,0.017,0.018,0.019,0.019,0.019,0.02,0.02,$118.30,0.8,$69.24,0.49,$40.98,0.3,$24.89,0.19,$15.52,0.12,$9.89,0.08,$6.51,0.05,$4.43,0.04,$3.09,0.03,$2.18,0.02
"$12,700",0.07%,"$3,150.92","$12,649.35",$257.17,0.136,$39.63,0.008,$198.35,1.284,$161.93,1.089,$89.92,0.848,$69.48,0.127,$1.87,0.018,$63.76,1.518,$140.63,1.931,$107.28,3.937,$110.30,0.864,$57.04,0.601,$9.41,0.082,$43.85,0.18,$0.07,0,$349.98,2.911,0.023,0,$230.78,7.454,$246.92,1.032,$41.90,0.114,$2.13,0.004,$4.96,0.051,$84.96,0.796,$33.48,0.031,$36.00,0.096,$0.50,0.005,$1.36,0.014,$11.89,0.167,$51.87,1.35,$32.89,0.67,$74.39,3.266,$145.73,1.011,$204.25,1.9,0.007,0.013,0.016,0.017,0.018,0.019,0.019,0.02,0.02,0.02,$118.45,0.81,$69.35,0.49,$41.06,0.3,$24.95,0.19,$15.55,0.12,$9.92,0.08,$6.52,0.05,$4.44,0.04,$3.09,0.03,$2.19,0.02
"$12,800",0.07%,"$3,160.97","$12,749.63",$258.25,0.136,$40.68,0.008,$198.54,1.285,$162.39,1.092,$90.19,0.85,$69.76,0.127,$1.87,0.018,$64.04,1.522,$140.91,1.933,$107.54,3.942,$110.58,0.866,$57.16,0.602,$9.43,0.082,$43.99,0.18,$0.07,0,$351.84,2.918,0.023,0,$231.37,7.464,$248.48,1.035,$42.17,0.114,$2.15,0.004,$4.99,0.052,$85.19,0.798,$33.66,0.031,$36.10,0.096,$0.50,0.005,$1.36,0.014,$12.01,0.168,$52.03,1.354,$33.00,0.672,$74.54,3.271,$147.20,1.015,$204.64,1.903,0.007,0.013,0.016,0.018,0.019,0.019,0.02,0.02,0.02,0.021,$118.61,0.81,$69.49,0.49,$41.17,0.3,$25.03,0.19,$15.61,0.12,$9.96,0.08,$6.56,0.05,$4.47,0.04,$3.12,0.03,$2.21,0.02
"$12,900",0.07%,"$3,170.94","$12,847.99",$259.34,0.136,$41.47,0.009,$198.68,1.286,$162.83,1.095,$90.61,0.853,$70.06,0.128,$1.87,0.018,$64.19,1.525,$141.06,1.934,$107.75,3.947,$110.79,0.867,$57.25,0.603,$9.44,0.082,$44.10,0.18,$0.07,0,$353.47,2.924,0.023,0,$231.87,7.475,$249.89,1.038,$42.43,0.115,$2.21,0.004,$5.02,0.052,$85.60,0.801,$33.84,0.031,$36.22,0.096,$0.50,0.005,$1.37,0.014,$12.08,0.169,$52.11,1.356,$33.11,0.673,$74.64,3.274,$148.40,1.019,$205.08,1.905,0.008,0.013,0.016,0.018,0.019,0.02,0.02,0.02,0.021,0.021,$118.73,0.81,$69.59,0.49,$41.25,0.3,$25.09,0.19,$15.66,0.12,$10.00,0.08,$6.58,0.05,$4.49,0.04,$3.13,0.03,$2.22,0.02
"$13,000",0.07%,"$3,180.86","$12,951.24",$260.57,0.137,$42.32,0.009,$198.84,1.287,$163.23,1.097,$90.87,0.856,$70.38,0.128,$1.89,0.019,$64.43,1.529,$141.24,1.936,$108.03,3.953,$111.07,0.869,$57.36,0.604,$9.46,0.082,$44.25,0.18,$0.08,0,$355.37,2.932,0.024,0,$232.30,7.485,$251.42,1.041,$42.68,0.115,$2.28,0.004,$5.05,0.052,$85.82,0.803,$34.07,0.031,$36.32,0.097,$0.51,0.005,$1.38,0.014,$12.17,0.17,$52.25,1.359,$33.24,0.675,$74.79,3.278,$149.90,1.024,$205.48,1.908,0.008,0.014,0.017,0.018,0.019,0.02,0.02,0.021,0.021,0.021,$118.88,0.81,$69.71,0.49,$41.34,0.3,$25.15,0.19,$15.71,0.12,$10.03,0.08,$6.61,0.05,$4.52,0.04,$3.15,0.03,$2.24,0.02
"$13,100",0.06%,"$3,190.70","$13,051.76",$261.69,0.137,$43.19,0.009,$198.96,1.288,$163.57,1.1,$91.20,0.858,$70.73,0.129,$1.90,0.019,$64.66,1.533,$141.44,1.937,$108.29,3.959,$111.33,0.87,$57.45,0.605,$9.47,0.082,$44.40,0.18,$0.08,0,$357.04,2.938,0.024,0,$232.65,7.494,$252.83,1.043,$42.90,0.115,$2.34,0.004,$5.11,0.053,$86.09,0.805,$34.31,0.032,$36.42,0.097,$0.51,0.005,$1.38,0.014,$12.25,0.171,$52.40,1.363,$33.37,0.677,$74.92,3.282,$151.19,1.028,$205.85,1.91,0.008,0.014,0.017,0.018,0.019,0.02,0.02,0.021,0.021,0.021,$118.98,0.81,$69.79,0.49,$41.40,0.3,$25.20,0.19,$15.74,0.12,$10.06,0.08,$6.63,0.05,$4.53,0.04,$3.16,0.03,$2.24,0.02
"$13,200",0.07%,"$3,200.48","$13,148.98",$262.89,0.137,$44.08,0.009,$199.11,1.289,$164.00,1.102,$91.48,0.861,$71.03,0.129,$1.90,0.019,$64.82,1.536,$141.56,1.939,$108.55,3.965,$111.54,0.871,$57.53,0.606,$9.49,0.082,$44.52,0.18,$0.08,0,$358.98,2.945,0.024,0,$233.11,7.505,$254.50,1.046,$43.20,0.116,$2.34,0.004,$5.17,0.053,$86.30,0.807,$34.49,0.032,$36.54,0.097,$0.51,0.005,$1.39,0.014,$12.30,0.171,$52.52,1.365,$33.50,0.678,$75.05,3.286,$152.75,1.033,$206.23,1.913,0.008,0.014,0.017,0.019,0.02,0.02,0.021,0.021,0.021,0.022,$119.11,0.81,$69.90,0.49,$41.49,0.3,$25.26,0.19,$15.78,0.12,$10.09,0.08,$6.65,0.06,$4.54,0.04,$3.17,0.03,$2.25,0.02
"$13,300",0.07%,"$3,210.19","$13,248.98",$264.22,0.138,$45.16,0.009,$199.29,1.29,$164.45,1.105,$91.72,0.863,$71.41,0.13,$1.90,0.019,$65.06,1.54,$141.74,1.941,$108.79,3.971,$111.85,0.873,$57.64,0.607,$9.51,0.083,$44.70,0.18,$0.08,0,$360.79,2.952,0.025,0,$233.65,7.517,$256.05,1.049,$43.50,0.116,$2.37,0.004,$5.20,0.053,$86.53,0.809,$34.74,0.032,$36.67,0.098,$0.51,0.005,$1.39,0.014,$12.35,0.172,$52.72,1.368,$33.62,0.68,$75.17,3.291,$154.06,1.037,$206.73,1.916,0.008,0.014,0.017,0.019,0.02,0.021,0.021,0.021,0.022,0.022,$119.26,0.81,$70.01,0.49,$41.57,0.3,$25.32,0.19,$15.83,0.12,$10.12,0.08,$6.67,0.06,$4.56,0.04,$3.18,0.03,$2.26,0.02
"$13,400",0.07%,"$3,219.83","$13,348.80",$265.51,0.138,$45.84,0.009,$199.47,1.291,$164.87,1.107,$91.98,0.865,$71.69,0.13,$1.92,0.019,$65.29,1.544,$141.94,1.942,$109.03,3.977,$112.07,0.875,$57.73,0.608,$9.52,0.083,$44.82,0.18,$0.08,0,$362.60,2.959,0.025,0,$234.15,7.528,$257.60,1.052,$43.74,0.117,$2.39,0.004,$5.22,0.054,$86.75,0.811,$34.92,0.032,$36.77,0.098,$0.52,0.005,$1.40,0.014,$12.46,0.173,$52.84,1.371,$33.73,0.682,$75.30,3.295,$155.47,1.042,$207.13,1.918,0.008,0.014,0.017,0.019,0.02,0.021,0.021,0.022,0.022,0.022,$119.42,0.81,$70.14,0.49,$41.66,0.3,$25.39,0.19,$15.88,0.12,$10.15,0.08,$6.69,0.06,$4.58,0.04,$3.19,0.03,$2.26,0.02
"$13,500",0.07%,"$3,229.40","$13,450.08",$266.77,0.138,$46.97,0.009,$199.62,1.292,$165.23,1.109,$92.25,0.867,$72.04,0.13,$1.94,0.019,$65.56,1.55,$142.10,1.944,$109.23,3.981,$112.30,0.876,$57.82,0.609,$9.53,0.083,$44.95,0.18,$0.08,0,$364.28,2.965,0.025,0,$234.57,7.539,$258.97,1.054,$44.00,0.117,$2.42,0.004,$5.29,0.054,$86.96,0.813,$35.15,0.032,$36.89,0.098,$0.52,0.005,$1.42,0.014,$12.52,0.174,$53.04,1.376,$33.84,0.683,$75.39,3.298,$156.77,1.046,$207.51,1.92,0.008,0.014,0.018,0.019,0.02,0.021,0.022,0.022,0.022,0.023,$119.55,0.81,$70.24,0.5,$41.74,0.3,$25.44,0.19,$15.92,0.12,$10.18,0.08,$6.71,0.06,$4.59,0.04,$3.20,0.03,$2.27,0.02
"$13,600",0.06%,"$3,238.91","$13,548.27",$268.02,0.139,$47.80,0.009,$199.75,1.293,$165.58,1.111,$92.55,0.869,$72.33,0.131,$1.94,0.019,$65.75,1.553,$142.30,1.945,$109.48,3.986,$112.52,0.877,$57.90,0.61,$9.54,0.083,$45.08,0.18,$0.08,0,$366.10,2.973,0.026,0,$235.21,7.548,$260.28,1.057,$44.33,0.118,$2.44,0.004,$5.36,0.054,$87.19,0.815,$35.34,0.032,$36.99,0.098,$0.52,0.005,$1.42,0.014,$12.57,0.174,$53.18,1.379,$33.97,0.685,$75.50,3.301,$158.13,1.05,$207.96,1.923,0.008,0.015,0.018,0.02,0.021,0.021,0.022,0.022,0.022,0.023,$119.66,0.81,$70.33,0.5,$41.80,0.3,$25.49,0.19,$15.95,0.12,$10.21,0.08,$6.73,0.06,$4.60,0.04,$3.21,0.03,$2.27,0.02
"$13,700",0.07%,"$3,248.35","$13,649.42",$269.16,0.139,$48.87,0.009,$199.89,1.294,$165.99,1.114,$92.73,0.87,$72.68,0.131,$1.94,0.019,$66.05,1.559,$142.52,1.947,$109.74,3.991,$112.77,0.879,$58.00,0.611,$9.56,0.083,$45.22,0.18,$0.08,0,$367.93,2.979,0.026,0,$235.65,7.558,$261.88,1.059,$44.58,0.118,$2.51,0.004,$5.38,0.054,$87.35,0.816,$35.57,0.032,$37.11,0.099,$0.52,0.005,$1.42,0.014,$12.68,0.175,$53.37,1.384,$34.08,0.687,$75.67,3.305,$159.57,1.054,$208.36,1.925,0.008,0.015,0.018,0.02,0.021,0.022,0.022,0.022,0.023,0.023,$119.78,0.81,$70.43,0.5,$41.88,0.3,$25.55,0.19,$15.99,0.12,$10.24,0.08,$6.75,0.06,$4.62,0.04,$3.22,0.03,$2.28,0.02
